tempo,MFCC,harmonic_element,rating
-140.021919199,151.999080882,2.56712814917e-06,2
-124.161506947,107.666015625,-6.84102531068e-07,0
-132.612513235,123.046875,-1.83849351743e-07,2
-93.6212156524,129.19921875,-3.06e-06,0
-340.713699107,123.046875,-1.76388925865e-06,1
-151.530236774,99.3840144231,-8.7914196456e-07,2
-160.32643583,123.046875,5.257779776e-07,2
-168.186629953,99.3840144231,8.60748912146e-07,2
-171.771192748,92.28515625,-6.44160763841e-06,2
-60.644879613,129.19921875,-0.0001076514,0
-117.74188048,117.453835227,0.001011588,0
-119.339491128,135.999177632,6.23735195404e-06,0
-64.4802323693,129.19921875,-5.21588162883e-06,0
-111.634040932,161.499023438,-6.66368350721e-06,0
-154.253208186,129.19921875,2.48287534532e-07,2
-3.3289039374,103.359375,5.39577558811e-06,0
-207.657116342,135.999177632,-2.9e-08,2
-156.548933112,129.19921875,2.94334859063e-06,2
-47.0243618679,112.347146739,6.97410087014e-07,0
-98.1242976374,135.999177632,3.41855547958e-06,0
-141.026679956,135.999177632,-1.58089075164e-09,2
-196.490608552,123.046875,0.007911345,2
-129.945972553,129.19921875,1.46e-07,0
-114.562688451,135.999177632,-4.76857530884e-06,0
-88.4179240969,143.5546875,1.50744972416e-05,0
-112.754043138,161.499023438,-5.44618478671e-06,0
-198.359581533,107.666015625,-9.48099057041e-07,2
-122.300472152,129.19921875,-3.14011754199e-06,0
-134.898087458,86.1328125,1.57881277119e-06,2
19.3840856703,123.046875,1.39736513916e-07,0
-106.327600863,129.19921875,9.34846809741e-07,0
-140.416786756,143.5546875,-6.80133816786e-05,2
-116.98461215,123.046875,-4.25238977186e-06,0
-88.3836561356,99.3840144231,-4.65967696073e-06,0
-86.1398979255,135.999177632,-0.0001893035,0
-123.915597491,99.3840144231,-9.98191239887e-07,0
-110.631149013,99.3840144231,-1.62673711657e-06,0
-63.4579670471,143.5546875,2.62782560156e-08,0
-136.016738622,172.265625,-2.42246738225e-08,2
-159.339181233,103.359375,-1.92591770087e-07,2
-122.098602407,117.453835227,-4.08665727036e-07,0
-114.556872808,151.999080882,-1.10163988154e-07,0
-151.866540637,143.5546875,-9.25527317008e-08,2
-98.6212136975,89.1029094828,9.09e-07,0
-182.232317901,129.19921875,2.28735643759e-06,2
-137.182711174,95.703125,-4.06289260013e-08,2
-129.789450812,107.666015625,8.8158494691e-06,0
-90.0707118119,99.3840144231,-3.93490040551e-07,0
-90.8694386427,123.046875,-2.92192993356e-07,0
-101.421901494,123.046875,-2.15549263771e-07,0
-379.056150268,103.359375,-1.9476738089e-06,1
-145.238056877,135.999177632,1.5426611526e-06,2
-83.0945344457,151.999080882,-3.7809695641e-05,0
-124.696526783,117.453835227,2.07108925565e-07,0
-116.506303751,161.499023438,-9.71567033048e-07,0
-66.5158699091,129.19921875,1.42379340105e-05,0
-160.146502198,117.453835227,-5.54679786546e-07,2
-193.027062881,135.999177632,4.94307698773e-07,2
-143.667554971,123.046875,-9.16342841606e-08,2
-49.3531534774,99.3840144231,6.357e-06,0
-101.093302237,117.453835227,-9.07503988401e-07,0
-153.488491139,112.347146739,-2.63817346422e-05,2
-225.296388703,129.19921875,1.01006471596e-05,2
-243.990642994,112.347146739,-6.17637738287e-07,2
-155.314695559,92.28515625,-5.96723566559e-06,2
-160.121520919,117.453835227,-5.09778658397e-07,2
-88.6590244752,112.347146739,8.84138171386e-06,0
-109.394823786,117.453835227,-3.10562199957e-06,0
-53.2430912511,117.453835227,2.71917724604e-06,0
-155.748214844,123.046875,-1.718e-06,2
-189.661792413,117.453835227,1.19672972687e-06,2
-135.82513029,103.359375,-6.037332696e-07,2
-135.240850202,117.453835227,-9.80678032647e-06,2
-176.465299333,103.359375,-8.004773008e-06,2
-127.707878439,95.703125,-1.08112999442e-07,0
-156.554878109,123.046875,-1.84495988265e-07,2
-133.239542993,89.1029094828,5.96293602939e-07,2
-142.31063305,112.347146739,-2.95e-07,2
-107.213281775,86.1328125,6.43712846795e-05,0
-158.790739518,143.5546875,-6.2888489083e-07,2
-125.610519958,92.28515625,-0.0027778076,0
-68.4326492665,117.453835227,0.0002687784,0
-201.03393726,143.5546875,6.37112098048e-05,2
-68.701801389,129.19921875,-6.49235005312e-07,0
-194.565527472,129.19921875,-2.33456791676e-08,2
-73.7761308854,103.359375,-9.25818821997e-05,0
-97.015400634,123.046875,-2.1572498099e-06,0
-159.69658365,161.499023438,-2.62548134344e-08,2
-142.146180491,92.28515625,-1.0109312143e-07,2
-146.460158206,123.046875,-6.01419628765e-07,2
-254.570900767,151.999080882,0.0127489092,2
-108.958106332,151.999080882,5.29736644239e-06,0
-206.069743335,172.265625,-1.19366791296e-06,2
-210.068337117,92.28515625,-5.79920822474e-07,2
-192.955661414,107.666015625,-6.773690302e-07,2
-129.032349736,107.666015625,-1.02439685179e-06,0
-137.483215918,112.347146739,-3.52382048732e-05,2
-136.149334458,112.347146739,6.1e-08,2
-82.4551807472,129.19921875,-0.0005429786,0
-279.07723719,107.666015625,-8.38217317778e-07,2
-76.7887849316,107.666015625,-6.71061911817e-07,0
-159.440829417,107.666015625,-1.47191784095e-07,2
-159.295878145,135.999177632,-3.5e-08,2
-56.5548769574,135.999177632,-1.6841283923e-07,0
-180.62588559,89.1029094828,-8.82229489463e-09,2
-77.8526943366,135.999177632,5.87389365592e-07,0
-115.084418648,103.359375,-2.67644236374e-06,0
-155.310721866,161.499023438,8.22883237106e-08,2
-108.855240322,107.666015625,-1.98654444006e-08,0
-122.277269751,129.19921875,1.28091096485e-06,0
-119.70598819,95.703125,-1.11794918212e-06,0
-134.439205798,107.666015625,-1.10083838933e-07,2
-100.277054279,95.703125,-3.83459337172e-07,0
-77.0957409484,117.453835227,-1.6753157297e-06,0
-122.178818426,135.999177632,-6.61413741909e-06,0
-123.507592365,151.999080882,-4.74030734665e-08,0
-122.630889353,143.5546875,-6.16626948613e-07,0
-203.665198955,89.1029094828,-0.0544895492,2
-203.11480136,151.999080882,5.88599462503e-08,2
-98.9206327314,99.3840144231,0.0002454605,0
-103.440546875,123.046875,-0.0165224839,0
-59.6463258058,123.046875,-2.28843489936e-07,0
-109.974868223,117.453835227,2.78207494375e-07,0
-146.309791968,143.5546875,-4.46848616775e-07,2
-69.6510168891,117.453835227,-2.03082299777e-06,0
-128.476473051,103.359375,-5.42313609913e-05,0
-135.828652909,107.666015625,-1.18583670883e-06,2
-146.753253129,92.28515625,-1.18742349287e-07,2
-115.29105247,123.046875,-2.93638640869e-05,0
-152.629015834,117.453835227,3.15610918733e-07,2
-160.874335569,99.3840144231,-2.68067992693e-06,2
-51.6008212202,117.453835227,-0.0003877211,0
-147.644064131,129.19921875,-6.18e-07,2
-196.636402771,103.359375,-0.0001457909,2
-115.568764799,89.1029094828,-1.3932750953e-08,0
-180.498092463,172.265625,3.28886358147e-07,2
-168.550676824,123.046875,-1.41495178241e-07,2
-214.113432843,161.499023438,-1.80678284778e-06,2
-179.856437771,123.046875,-5.48738618988e-08,2
-117.197864601,95.703125,-2.65270841737e-06,0
-32.6888480309,112.347146739,1.00370732525e-06,0
-52.43038644,99.3840144231,-4.98769122714e-06,0
-125.007772863,86.1328125,-3.01181034956e-06,0
-98.6901354406,123.046875,-3.82706474511e-07,0
-80.9227926899,112.347146739,1.56622741088e-06,0
-77.3731144863,95.703125,-1.06851325654e-06,0
-89.4624336499,112.347146739,-3.241e-06,0
-154.778772042,92.28515625,-3.40563269674e-06,2
-178.939343037,135.999177632,-0.0001897076,2
-255.612216138,103.359375,9.43493214436e-05,2
-130.263606706,172.265625,-2.47e-07,0
-85.1830286098,103.359375,1.981e-06,0
-109.169976331,107.666015625,-4.27411396231e-06,0
-86.430457743,89.1029094828,-2.65962717094e-06,0
-107.427291856,129.19921875,-0.0207187068,0
-134.670350268,129.19921875,1.40815089367e-07,2
-192.786470117,143.5546875,0.0006642766,2
-53.3535345036,151.999080882,-2.66367101176e-06,0
-211.117764584,107.666015625,4.27345003118e-05,2
-172.852653689,129.19921875,-9.5631039585e-06,2
-202.764580006,99.3840144231,2.5288170491e-07,2
-94.0853077439,151.999080882,-2.97477555478e-07,0
-119.887496897,135.999177632,2.16856346924e-06,0
-115.410116533,135.999177632,-1.26586774059e-05,0
-206.177942917,92.28515625,-5.34926016371e-07,2
-192.333751775,151.999080882,-6.16939141764e-05,2
-168.960882532,161.499023438,2.3146921535e-07,2
-174.472346183,95.703125,-7.38168500902e-06,2
-168.448328736,117.453835227,-5.05003967533e-08,2
-139.191685712,143.5546875,-1.30585697811e-09,2
-143.377370038,123.046875,-2.33927053728e-07,2
-140.151288388,151.999080882,-4.01776674153e-07,2
-103.858669284,95.703125,-5.12410269948e-06,0
-50.2286736537,123.046875,-7.08905417923e-06,0
-85.0696544709,112.347146739,-1.60298540663e-07,0
-143.976029143,129.19921875,-8.86e-07,2
-127.068747267,135.999177632,1.17947474791e-05,0
-81.9695971192,143.5546875,9.436e-06,0
-161.818233406,143.5546875,-1.32041998313e-06,2
-98.8642727847,107.666015625,6.91744717187e-05,0
-190.564393015,161.499023438,0.0047401073,2
-179.277261431,117.453835227,0.008817791,2
-129.13365967,117.453835227,-6.77104765145e-07,0
-113.560365912,117.453835227,2.85928422272e-07,0
-141.853010053,92.28515625,-9.07480682599e-07,2
-180.623885922,95.703125,-5.51458469999e-07,2
-156.010033532,112.347146739,-1.6701748109e-06,2
-120.14188643,99.3840144231,-1.18469621668e-07,0
-86.467009215,103.359375,0.0040500243,0
-138.809127735,95.703125,2.01458460651e-05,2
-130.775814321,123.046875,-1.55429847837e-06,0
-297.126165917,151.999080882,-1.07757923615e-05,1
-125.090693685,107.666015625,-5.6873077483e-06,0
-164.174197307,112.347146739,-6.00300836595e-07,2
-79.219799882,117.453835227,-2.21117716137e-05,0
-58.6696074504,123.046875,-7.6925e-05,0
-85.545920607,107.666015625,8.477406368e-07,0
-43.6123478112,123.046875,2.33976716117e-05,0
-40.5483315246,99.3840144231,-0.000814488,0
-80.8224146258,103.359375,-3.12384599965e-06,0
-118.937679915,99.3840144231,7.39407557404e-09,0
-119.394354824,86.1328125,6.91052150614e-07,0
-142.386391766,135.999177632,2.43289068749e-05,2
-173.240224336,129.19921875,-7.22278414855e-08,2
-127.264655572,172.265625,-3.2453360177e-07,0
-113.565247074,112.347146739,-2.63847960014e-06,0
-104.650187127,99.3840144231,-2.74897429335e-05,0
-88.2561018601,117.453835227,-5.86633614148e-05,0
-355.429715294,143.5546875,-2.90364084776e-07,1
-146.245152791,107.666015625,-2.35481110167e-07,2
-113.375256896,112.347146739,1.5681e-05,0
-149.266215899,117.453835227,-7.93348419847e-07,2
-153.557380669,143.5546875,-2.71725566563e-05,2
-97.741774194,135.999177632,-4.61560375697e-06,0
-84.7056989203,123.046875,-2.83e-07,0
-113.387253989,129.19921875,0.0001423023,0
-107.790156919,151.999080882,0.0418581665,0
-87.1827041536,135.999177632,1.71092873202e-09,0
-193.497405859,89.1029094828,-2.94408209811e-07,2
-143.907922225,117.453835227,8.42929694045e-06,2
-86.5982315011,107.666015625,0.002043457,0
-113.567633423,112.347146739,5.34120569995e-09,0
-150.639434327,92.28515625,-5.63146822969e-05,2
-134.481185171,95.703125,-3.04428476738e-06,2
-181.715945744,123.046875,-1.13948544822e-06,2
-81.9745468114,112.347146739,-1.85430394595e-07,0
-131.709439253,123.046875,8.40377424538e-07,2
-134.069761651,129.19921875,2.73757223113e-06,2
-147.54601032,83.3543346774,-9.51202082433e-07,2
-135.654398698,151.999080882,-1.70344253547e-06,2
-133.556628484,95.703125,-2.93424221809e-07,2
-113.885810389,129.19921875,-0.0002373794,0
-97.8751270454,143.5546875,-2.91316553103e-07,0
-111.46989105,107.666015625,3.35730518941e-08,0
-136.615735562,172.265625,-1.03222669168e-06,2
-37.0710285531,112.347146739,1.03267029772e-05,0
-182.704123063,129.19921875,-1.34174924824e-05,2
-181.396491265,112.347146739,-0.0181010533,2
-455.275062123,123.046875,-1.09437287392e-05,1
-120.942710751,112.347146739,-7.09440996616e-07,0
-76.1222627764,103.359375,-6.52109292787e-07,0
-133.88532379,112.347146739,-9.57374339805e-08,2
-81.0403146967,95.703125,-1.35232330649e-05,0
-105.017557168,129.19921875,1.55e-07,0
-181.055510306,129.19921875,-2.78833636003e-06,2
-162.812874097,117.453835227,9.87930093288e-09,2
-77.0259635679,99.3840144231,-1.5150560273e-07,0
-215.449885383,129.19921875,-0.0479672477,2
-106.613152134,135.999177632,3.50865502696e-06,0
-97.501695443,161.499023438,3.43507799982e-08,0
-214.238570349,92.28515625,-2.92729339435e-07,2
-124.021424366,135.999177632,1.85058528501e-08,0
-36.4089451399,103.359375,-0.000241912,0
-146.182754571,99.3840144231,-3.899e-06,2
-225.904347202,151.999080882,-2.29050883149e-07,2
-109.174579753,143.5546875,-1.67034886545e-06,0
-101.837114191,117.453835227,1.3299518431e-10,0
-132.088754905,107.666015625,-1.10058283553e-06,2
-152.77801785,143.5546875,-1.17425443591e-07,2
-162.586010807,172.265625,-0.0007338556,2
-184.521171263,89.1029094828,-1.00209440745e-07,2
-206.446623512,129.19921875,5.76974525757e-06,2
-87.8072704697,117.453835227,-1.06731376945e-05,0
-137.376024667,143.5546875,-1.34711362065e-08,2
-109.097824462,95.703125,-3.5294715417e-06,0
-87.9279232764,112.347146739,-1.45109504501e-06,0
-138.596320257,117.453835227,5.05195032474e-07,2
-131.687215268,117.453835227,3.07068330585e-06,2
-153.7213562,117.453835227,2.48725291385e-06,2
-95.3067663333,135.999177632,0.0001558836,0
-163.785407409,103.359375,2.64827649517e-05,2
-101.537985222,161.499023438,2.6618265565e-06,0
-104.868085029,103.359375,7.11124101826e-08,0
-122.757633087,112.347146739,-6.5455691356e-07,0
-101.481511704,161.499023438,1.152e-06,0
-139.752161851,86.1328125,-1.14578335797e-06,2
-195.591510435,123.046875,1.21751963889e-06,2
-103.492907005,123.046875,-1.29145053052e-06,0
-57.6590390136,151.999080882,-0.0004057138,0
-192.93933665,129.19921875,5.78277308705e-07,2
-147.019219415,123.046875,-6.89837406753e-06,2
-95.7441392316,99.3840144231,-6.64958133711e-06,0
-115.916729314,103.359375,4.2965015723e-07,0
-129.020852782,112.347146739,-4.37148486299e-07,0
-175.340839645,135.999177632,0.0001833309,2
-118.767251185,103.359375,-1.35809386848e-07,0
-143.689062937,172.265625,-2.11492348967e-07,2
-47.3628350902,129.19921875,8.81297694377e-07,0
-72.6039347993,117.453835227,3.05084904539e-06,0
-84.5578982455,135.999177632,4.47576394436e-06,0
-118.521461345,112.347146739,0.0049199392,0
-59.7521874067,123.046875,1.63460970271e-06,0
-65.4948234368,117.453835227,-9.27177268295e-08,0
-87.2819801999,143.5546875,-1.54992612806e-05,0
-144.084605829,95.703125,-5.24482800301e-07,2
-7.7828424062,117.453835227,1.28183586412e-07,0
-176.001002687,129.19921875,-1.59757819347e-05,2
-100.55711031,107.666015625,-7.38933863431e-07,0
-177.455739541,112.347146739,-1.88461326616e-05,2
-48.5731406776,123.046875,-2.43499176378e-08,0
-255.46436979,143.5546875,1.3802848116e-05,2
-177.508685698,161.499023438,-2.60919459834e-05,2
-137.01567395,117.453835227,-5.1985580285e-07,2
-94.0486194769,117.453835227,-9.14067422855e-05,0
-53.2924096398,112.347146739,1.83824738542e-06,0
-113.654200702,103.359375,-1.84051273777e-07,0
-77.8756760442,161.499023438,1.565e-06,0
-86.2606169796,99.3840144231,-1.27211387735e-05,0
-104.048319789,151.999080882,6.11083407875e-07,0
-109.958191961,143.5546875,-7.2380871643e-06,0
-134.219856131,99.3840144231,-4.5730794227e-06,2
-65.5888556862,117.453835227,-1.19632177302e-05,0
-92.1084736551,112.347146739,-1.49070810949e-05,0
-129.982590511,129.19921875,-2.03879426408e-05,0
-84.4490861827,161.499023438,-1.18025400297e-05,0
-171.196351722,103.359375,-3.00563056044e-06,2
-147.242379523,92.28515625,-3.12755219056e-06,2
-92.6736040083,117.453835227,-1.43964109611e-06,0
-134.41482655,112.347146739,2.51837910525e-08,2
-163.375135301,117.453835227,-1.40689360251e-06,2
-138.572407493,129.19921875,-1.75781423195e-07,2
-121.490042429,129.19921875,2.8573833788e-06,0
-121.930961308,99.3840144231,1.45258991324e-05,0
-208.417224655,135.999177632,-1.82146607131e-07,2
-114.590193208,143.5546875,-1.64024720561e-06,0
-49.2977058573,129.19921875,1.19941159937e-06,0
-104.273157572,135.999177632,1.02953981695e-05,0
-150.755466058,99.3840144231,-4.53503560038e-07,2
-87.406730063,129.19921875,0.0002031591,0
-111.597276498,129.19921875,6.52074518825e-08,0
-102.398333524,135.999177632,8.79448691649e-07,0
-75.6161477442,129.19921875,3.09573010782e-06,0
-103.709500369,89.1029094828,-3.45351423903e-07,0
-104.260893595,129.19921875,1.17874883188e-07,0
-152.384843353,99.3840144231,-1.31519371394e-07,2
-150.26474246,112.347146739,-2.3191e-05,2
-136.162469539,95.703125,-1.48066044403e-06,2
-97.5044536697,151.999080882,-2.27e-07,0
-72.4846997543,123.046875,-3.731e-06,0
-89.7028579936,129.19921875,-4.86949693368e-06,0
-181.090828638,161.499023438,-7.72458719211e-08,2
-120.036045806,92.28515625,1.84705004358e-06,0
-51.9206408586,117.453835227,-0.0002746791,0
-122.316233074,161.499023438,-1.54457993631e-05,0
-77.2003501046,123.046875,3.46925526173e-06,0
-191.734679195,172.265625,-1.56557021569e-07,2
-129.847919558,129.19921875,-1.8718191086e-07,0
-66.331639244,117.453835227,8.72392831752e-07,0
-132.747366893,95.703125,-4.68596681458e-08,2
-85.3526630866,103.359375,4.1779335902e-07,0
-97.7226290017,129.19921875,-1.82056355698e-05,0
-91.8086867509,112.347146739,7.99436165835e-05,0
-103.543982549,107.666015625,7.73211752403e-08,0
-75.0097110276,103.359375,9.93954500927e-08,0
-120.99552589,112.347146739,4.47124449465e-07,0
-107.998084251,99.3840144231,7.74893749167e-09,0
-85.9993356063,123.046875,0.0029334924,0
-85.3211161241,107.666015625,1.47817175389e-07,0
-125.857441331,151.999080882,-8.008248642e-08,0
-174.876897369,89.1029094828,-7.38376613185e-08,2
-138.870803816,123.046875,-4.50044308309e-06,2
-144.546350435,123.046875,-1.59585738402e-06,2
-113.912678888,161.499023438,-2.01296501245e-07,0
-161.367164525,135.999177632,-8.92032585398e-06,2
-164.362231491,112.347146739,2.47700953082e-08,2
-130.294918687,129.19921875,-3.72954325201e-08,0
-186.159518254,123.046875,-4.89847161589e-06,2
-176.138161016,107.666015625,-2.24250143788e-07,2
-108.81258962,117.453835227,4.5e-08,0
-146.387521059,107.666015625,-0.0001721702,2
-136.044503856,135.999177632,6.37935081613e-05,2
-131.951510915,107.666015625,-3.19051923725e-06,2
-76.0020146856,135.999177632,-1.24377556858e-05,0
-121.54609651,117.453835227,-1.29914326408e-06,0
-87.3566021627,117.453835227,-4.4727344175e-06,0
-190.548828685,95.703125,6.33433805408e-10,2
-428.569930685,99.3840144231,-1.0510311732e-08,1
-170.612621305,129.19921875,-5.31364185008e-06,2
-152.643498852,112.347146739,4.9938702432e-05,2
-146.985609127,161.499023438,-2.236e-06,2
-107.93282289,103.359375,-2.51589290201e-06,0
-87.4601455516,92.28515625,5.6593842146e-07,0
-133.773934814,172.265625,-2.9973330129e-07,2
-123.210782103,184.5703125,0.0041425931,0
-129.684853333,103.359375,-1.71956696704e-06,0
-193.091629109,123.046875,-7.25123214806e-08,2
-96.3829488494,103.359375,8.14714837816e-07,0
-62.9699584026,95.703125,-1.16338640055e-06,0
-75.5421448637,89.1029094828,-1.86832785403e-05,0
-86.3769890432,117.453835227,4.02351397497e-05,0
-105.475981795,129.19921875,-6.62231013848e-06,0
-147.658051232,151.999080882,-5.37229880138e-07,2
-128.43055076,123.046875,-1.30334058213e-07,0
-66.588748193,129.19921875,6.01176589043e-06,0
-164.109460919,117.453835227,-1.15389610755e-07,2
-131.310675221,143.5546875,0.0001761493,0
-153.604989101,123.046875,4.23694436904e-05,2
-149.712087019,151.999080882,-2.62918945282e-07,2
-129.349316273,95.703125,5.57614256991e-08,0
-151.244311395,112.347146739,-9.3288390417e-06,2
-91.181434282,95.703125,-4.866889185e-07,0
-131.111733166,103.359375,1.98106522475e-06,0
-133.733653145,107.666015625,-1.10679729914e-06,2
-89.6237814568,123.046875,0.0001111192,0
-97.458694956,112.347146739,2.51681490226e-06,0
-74.3476793187,107.666015625,-4.64450181425e-07,0
-177.937473955,112.347146739,-1.4314763348e-06,2
-152.330556522,129.19921875,-7.41e-07,2
-104.383270085,99.3840144231,-2.02132014238e-05,0
-191.563939369,107.666015625,-2.16303396883e-05,2
-160.000603973,89.1029094828,-4.23473329647e-06,2
-162.865783047,112.347146739,6.79579329699e-07,2
-30.6170930988,135.999177632,-6.0331245777e-07,0
-133.530070569,135.999177632,-2.46334536769e-07,2
-117.377141541,123.046875,-2.20491847358e-06,0
-88.4682986538,135.999177632,-6.32387639143e-07,0
-75.9085348467,99.3840144231,7.80472109909e-05,0
-102.731237756,143.5546875,-3.68327420119e-07,0
-146.854960496,112.347146739,3.52362803824e-07,2
-128.762154351,123.046875,1.62019314303e-05,0
-128.443927636,123.046875,-8.90306807833e-07,0
-133.594653748,107.666015625,-2.81643929156e-06,2
-184.171408825,99.3840144231,4.667e-06,2
-96.2990296002,92.28515625,-1.75261573077e-06,0
-115.072877619,107.666015625,-4.1189929334e-07,0
-202.280634636,99.3840144231,-0.0633401722,2
-206.864569047,161.499023438,-2.73220985036e-06,2
-95.6887090896,89.1029094828,-7.1681524787e-06,0
-196.885352948,135.999177632,-1.1541e-05,2
-91.6654028757,107.666015625,3.82903181162e-07,0
-296.187111,151.999080882,-3.74733008357e-06,1
-158.230919904,99.3840144231,-2.76322083437e-07,2
-122.151851773,112.347146739,-1.00257675513e-05,0
-121.520565998,107.666015625,9.0245710453e-05,0
-91.6121619097,95.703125,1.24537109514e-06,0
-116.831197392,86.1328125,-4.11829705627e-06,0
-133.890348463,99.3840144231,0.0013294743,2
-168.838936266,92.28515625,7.31526625941e-08,2
-16.4097688334,107.666015625,9.11623101274e-06,0
-51.6112824328,135.999177632,8.77427169144e-07,0
-131.335220397,95.703125,-7.33e-07,0
-120.878999674,92.28515625,-1.07727672116e-07,0
-29.8356451867,103.359375,0.000386588,0
-158.894861324,129.19921875,-4.60258178236e-07,2
-95.5437291266,117.453835227,9.68944846136e-07,0
-212.849257968,161.499023438,3.37142097351e-07,2
-62.3739174809,117.453835227,-8.18701228127e-05,0
-114.089858477,123.046875,-4.38052120444e-06,0
-128.699430133,99.3840144231,2.26191764341e-06,0
-196.09497881,117.453835227,1.04542863255e-07,2
-66.4383368861,151.999080882,2.23697384172e-07,0
-22.4983791051,117.453835227,-0.0006244128,0
-81.1576343291,107.666015625,-2.94501028009e-08,0
-208.415909116,86.1328125,-7.7e-08,2
-178.625617596,103.359375,0.0063044503,2
-99.8832728041,123.046875,1.03764541564e-05,0
-158.045602986,103.359375,1.07632331492e-06,2
-76.1276817934,112.347146739,9.9037470136e-07,0
-123.044108868,95.703125,-2.91456890409e-05,0
-116.281605304,112.347146739,5.34e-07,0
-127.162544979,135.999177632,-2.81891243681e-09,0
-94.1717962786,92.28515625,-2.011e-06,0
-170.210653092,151.999080882,-3.28626174451e-06,2
-142.451159911,95.703125,-4.2403075895e-06,2
-157.111174869,99.3840144231,-5.45784905626e-06,2
-100.37323374,129.19921875,-2.49714247502e-07,0
-197.751322983,92.28515625,0.000112139,2
-80.9138977895,107.666015625,-1.19392680062e-05,0
-104.726644044,103.359375,0.0022551515,0
-140.224828364,107.666015625,2.7484122711e-07,2
-143.086899286,135.999177632,-9.12e-07,2
-114.210656808,143.5546875,-3.50906077529e-07,0
-98.8134086436,123.046875,-4.88692364797e-07,0
-84.3939036044,112.347146739,1.35508116728e-05,0
-131.247856711,161.499023438,3.63591743735e-06,0
-92.3013526232,135.999177632,8.71568033745e-07,0
-116.844700485,86.1328125,0.0007612703,0
-206.24334912,117.453835227,-3.01144950754e-07,2
-196.922078015,103.359375,9.08695063639e-10,2
-131.615840009,117.453835227,6.0638768673e-07,2
-161.42789076,95.703125,-5.98751103098e-06,2
-177.863089449,92.28515625,-3.75369602068e-08,2
-217.974273019,161.499023438,7.58421156206e-05,2
-126.150072571,129.19921875,1.23871150208e-05,0
-95.2938548639,92.28515625,-3.95551666088e-07,0
-146.086230335,95.703125,-5.69e-06,2
-171.748762145,107.666015625,0.0023803792,2
-124.010490725,143.5546875,-2.63496458501e-05,0
-146.636729641,129.19921875,-5.00686746818e-06,2
-146.849603808,151.999080882,-7.99150654984e-07,2
-77.3458803958,143.5546875,8.31999003026e-08,0
-97.62626801,129.19921875,3.472e-06,0
-133.848627546,99.3840144231,2.77552970829e-07,2
-92.8221699742,112.347146739,-2.34260551224e-06,0
-109.064502102,112.347146739,4.99087809658e-06,0
-144.693353053,103.359375,3.01284981106e-05,2
-209.804107748,129.19921875,-2.43437341396e-07,2
-135.280842003,123.046875,-7.23149560145e-06,2
-135.097275567,172.265625,1.12392422125e-06,2
-66.217773891,123.046875,3.98127049266e-05,0
-119.69599872,135.999177632,-7.14635389159e-05,0
-93.776420955,135.999177632,1.70847908976e-06,0
-179.345101404,117.453835227,-1.261e-06,2
-42.6586819449,117.453835227,-3.55339757618e-08,0
-144.333080693,95.703125,8.80566801698e-07,2
-96.7317192429,129.19921875,-3.2920794979e-08,0
-40.9350614632,117.453835227,4.99e-07,0
-124.366303611,151.999080882,-2.69896105465e-07,0
-101.398974824,135.999177632,0.0001302088,0
-108.553157987,103.359375,-1.44760497278e-06,0
-144.744405606,95.703125,-0.0001672349,2
-81.2455318505,129.19921875,2.13785733649e-06,0
-92.6264911911,107.666015625,8.44889314067e-09,0
-106.107049467,103.359375,-3.51e-07,0
-142.393392763,161.499023438,-1.8e-08,2
-188.820486553,151.999080882,-8.71270202651e-08,2
-187.342084836,107.666015625,-2.0664709055e-08,2
-171.920852466,117.453835227,1.71984322606e-06,2
-173.034593997,161.499023438,-7.80886807661e-07,2
-20.8763936872,143.5546875,9.93826233753e-07,0
-105.232677216,123.046875,9.92678906186e-05,0
-136.42166538,123.046875,-7.94070302845e-08,2
-166.107313957,161.499023438,3.2e-08,2
-154.290089487,129.19921875,3.91411248302e-07,2
-143.297829991,123.046875,-2.845e-06,2
-139.828079334,95.703125,-3.80170320113e-07,2
-111.865221153,172.265625,-2.33647739378e-07,0
-130.511631654,129.19921875,-4.2e-08,0
-130.120724598,143.5546875,2.245207952e-06,0
-125.664871606,123.046875,-2.27764903684e-05,0
-127.873616376,95.703125,-2.13557200368e-06,0
-157.907980707,112.347146739,-5.88621730913e-07,2
-173.875318646,92.28515625,-3.63e-07,2
-132.000487727,135.999177632,-5.77774153498e-06,2
-124.997382106,123.046875,-1.49289178353e-06,0
-170.490735274,135.999177632,-1.87963723874e-06,2
-117.576190074,89.1029094828,-1.82437716489e-07,0
-82.2363055665,117.453835227,-0.0009402963,0
-112.643549667,107.666015625,-1.97792687686e-05,0
-63.5199803062,117.453835227,0.0005710338,0
-155.421770298,103.359375,-1.80177048605e-05,2
-79.1409405866,123.046875,-4.09221684095e-07,0
-124.690648535,103.359375,1.74849894563e-08,0
-169.972649892,89.1029094828,1.23688494114e-06,2
-66.072574581,112.347146739,-4.87023680762e-06,0
-82.8452377642,123.046875,-1.75650450274e-06,0
-83.9794226795,135.999177632,-5.2246133464e-07,0
-176.9146661,86.1328125,5.41719543889e-07,2
-262.461140774,161.499023438,-8.65327024258e-07,2
-106.845652101,95.703125,2.14685798028e-08,0
-113.374832818,89.1029094828,-4.86776116304e-07,0
-96.2894111675,103.359375,-4.59799906594e-07,0
-198.47558156,92.28515625,5.42877343079e-09,2
-100.86255544,95.703125,-5.47634363102e-06,0
-155.227335395,161.499023438,-5.17539945122e-07,2
